id,highway,name,lat,lon
1047321860,primary,Unnamed Road,0,0
1047321861,tertiary,Unnamed Road,0,0
1047321863,tertiary,Unnamed Road,0,0
1047321864,tertiary,Unnamed Road,0,0
1047367917,tertiary,Unnamed Road,0,0
1047367918,tertiary,Unnamed Road,0,0
1047472992,tertiary,Dhok Gohar Shahi Rd,0,0
1047685363,primary,ایسٹ بے ایکسپریس وے,0,0
1047685364,primary,ایسٹ بے ایکسپریس وے,0,0
1047685365,primary,ایسٹ بے ایکسپریس وے,0,0
1047685366,primary,ایسٹ بے ایکسپریس وے,0,0
1047691392,tertiary,سربندر روڈ,0,0
1047791386,tertiary,Unnamed Road,0,0
1047791387,tertiary,Unnamed Road,0,0
1047791390,tertiary,Unnamed Road,0,0
1047791391,tertiary,Unnamed Road,0,0
1047793260,secondary,Unnamed Road,0,0
1047793261,tertiary,Unnamed Road,0,0
1047793262,primary,Unnamed Road,0,0
1047793263,primary,Unnamed Road,0,0
1047795028,tertiary,Unnamed Road,0,0
1047795030,tertiary,Unnamed Road,0,0
1047795031,primary,Unnamed Road,0,0
1047799467,tertiary,Unnamed Road,0,0
1047799468,tertiary,Unnamed Road,0,0
1047799469,tertiary,Unnamed Road,0,0
1047799470,tertiary,Unnamed Road,0,0
1047799472,tertiary,Unnamed Road,0,0
1047799473,tertiary,Unnamed Road,0,0
1047799475,tertiary,Unnamed Road,0,0
1047799476,tertiary,Unnamed Road,0,0
1047799477,tertiary,Unnamed Road,0,0
1047799479,tertiary,Unnamed Road,0,0
1047799480,tertiary,لنک روڈ,0,0
1047799481,tertiary,لنک روڈ,0,0
1047799482,tertiary,Unnamed Road,0,0
1047799483,tertiary,Unnamed Road,0,0
1047799484,tertiary,Unnamed Road,0,0
1047799485,tertiary,Unnamed Road,0,0
1047799486,tertiary,Unnamed Road,0,0
1047799491,tertiary,Unnamed Road,0,0
1047799492,tertiary,Unnamed Road,0,0
1047799493,tertiary,Unnamed Road,0,0
1047799494,tertiary,Unnamed Road,0,0
1047799495,primary,Jhang-Gojra Road,0,0
1047799496,primary,Jhang-Gojra Road,0,0
1047801859,tertiary,Unnamed Road,0,0
1047801860,tertiary,Unnamed Road,0,0
1047801862,tertiary,Unnamed Road,0,0
1047801863,tertiary,Unnamed Road,0,0
1047801864,tertiary,Unnamed Road,0,0
1047801865,secondary,Gojra Khidarwala Road,0,0
1047801869,tertiary,Unnamed Road,0,0
1047802633,tertiary,Unnamed Road,0,0
1047805354,tertiary,Unnamed Road,0,0
1047830284,secondary,Service Road West I-15,0,0
1047830285,secondary,Service Road West I-15,0,0
1049113083,tertiary,Moenjo Daro Road,0,0
1049119919,secondary,Unnamed Road,0,0
1049119920,secondary,Unnamed Road,0,0
1049127210,tertiary,Unnamed Road,0,0
1049127211,tertiary,Unnamed Road,0,0
1049127212,tertiary,ہوائی اڈا سڑک,0,0
1049157941,tertiary,Unnamed Road,0,0
1049209759,secondary,9/8.R 18/8.R link Road,0,0
1049209760,secondary,9/8.R 18/8.R link Road,0,0
1049539683,primary,Chishtian Dahranwala Road,0,0
1049539684,primary,Chishtian Dahranwala Road,0,0
1049545509,tertiary,Unnamed Road,0,0
1049546402,tertiary,Unnamed Road,0,0
1049568067,tertiary,Unnamed Road,0,0
1049602533,tertiary,Shah Jahangir Road,0,0
1049659510,tertiary,Unnamed Road,0,0
1049680195,tertiary,Unnamed Road,0,0
1049688753,tertiary,Unnamed Road,0,0
1049688760,tertiary,Unnamed Road,0,0
1049725766,tertiary,Unnamed Road,0,0
1049725767,tertiary,Unnamed Road,0,0
1049725772,tertiary,Unnamed Road,0,0
1049725774,tertiary,Unnamed Road,0,0
1049725775,tertiary,Unnamed Road,0,0
1049725776,tertiary,Unnamed Road,0,0
1049736914,tertiary,Unnamed Road,0,0
1049736915,tertiary,Unnamed Road,0,0
1049887700,secondary,Unnamed Road,0,0
1049887701,secondary,Unnamed Road,0,0
1049905317,tertiary,Unnamed Road,0,0
1049905318,tertiary,Unnamed Road,0,0
1050017946,tertiary,Unnamed Road,0,0
1050017947,tertiary,Unnamed Road,0,0
1050033630,tertiary,Unnamed Road,0,0
1050048532,tertiary,Unnamed Road,0,0
1050098003,tertiary,Unnamed Road,0,0
1050118353,tertiary,Unnamed Road,0,0
1050162740,primary,Unnamed Road,0,0
1050162741,primary,Unnamed Road,0,0
1050304182,tertiary,Unnamed Road,0,0
1050346658,tertiary,Unnamed Road,0,0
1050370494,tertiary,Unnamed Road,0,0
1050581170,tertiary,Unnamed Road,0,0
1050836102,tertiary,دھروگی راجگان,0,0
1050836104,tertiary,دھروگی راجگان,0,0
1050879605,tertiary,Unnamed Road,0,0
1050963896,tertiary,Unnamed Road,0,0
1050981380,tertiary,Unnamed Road,0,0
1050981381,tertiary,Unnamed Road,0,0
1051099829,tertiary,Unnamed Road,0,0
1051099832,tertiary,Unnamed Road,0,0
1051121674,tertiary,Unnamed Road,0,0
1051130389,tertiary,Unnamed Road,0,0
1051130390,tertiary,Unnamed Road,0,0
1051151459,tertiary,Unnamed Road,0,0
1051156057,primary,پندو روڈ,0,0
1051156058,primary,پندو روڈ,0,0
1051156647,tertiary,Unnamed Road,0,0
1051193892,tertiary,Unnamed Road,0,0
1051243594,tertiary,Unnamed Road,0,0
1051267269,tertiary,Unnamed Road,0,0
1051267270,tertiary,Unnamed Road,0,0
1051267271,tertiary,Unnamed Road,0,0
1051269043,primary,Unnamed Road,0,0
1051269044,primary,Unnamed Road,0,0
1051337078,tertiary,کھیوال,0,0
1051337079,tertiary,Unnamed Road,0,0
1051381948,tertiary,Unnamed Road,0,0
1051381949,tertiary,Unnamed Road,0,0
1051382414,tertiary,Unnamed Road,0,0
1051382421,tertiary,Unnamed Road,0,0
1051384408,secondary,Allama Mashriqi Road,0,0
1051390082,tertiary,Unnamed Road,0,0
1051390085,tertiary,Unnamed Road,0,0
1051390086,tertiary,Unnamed Road,0,0
1051390093,tertiary,Unnamed Road,0,0
1051390094,tertiary,Unnamed Road,0,0
1051390100,tertiary,Unnamed Road,0,0
1051390101,tertiary,Unnamed Road,0,0
1051390103,tertiary,Unnamed Road,0,0
1051390105,tertiary,Unnamed Road,0,0
1051390107,primary,Satiana Road,0,0
1051390108,tertiary,Unnamed Road,0,0
1051390109,tertiary,Unnamed Road,0,0
1051390110,tertiary,Unnamed Road,0,0
1051390111,tertiary,Unnamed Road,0,0
1051390112,tertiary,Unnamed Road,0,0
1051392400,tertiary,Unnamed Road,0,0
1051392403,tertiary,Unnamed Road,0,0
1051392404,tertiary,Unnamed Road,0,0
1051402370,tertiary,Unnamed Road,0,0
1051402371,secondary,Safderabad - Manawala Road,0,0
1051402372,tertiary,Unnamed Road,0,0
1051402374,tertiary,Unnamed Road,0,0
1051402375,tertiary,Unnamed Road,0,0
1051402376,secondary,Safderabad - Manawala Road,0,0
1051402379,tertiary,Unnamed Road,0,0
1051402380,tertiary,Unnamed Road,0,0
1051402381,secondary,Farooqabad Road,0,0
1051403431,tertiary,Unnamed Road,0,0
1051403434,tertiary,Unnamed Road,0,0
1051403435,tertiary,Unnamed Road,0,0
1051403436,tertiary,Unnamed Road,0,0
1051403437,tertiary,Unnamed Road,0,0
1051403439,tertiary,Unnamed Road,0,0
1051403441,tertiary,Unnamed Road,0,0
1051403442,tertiary,Unnamed Road,0,0
1051403443,tertiary,Unnamed Road,0,0
1051403444,tertiary,Unnamed Road,0,0
1051403445,tertiary,Unnamed Road,0,0
1051403446,tertiary,Unnamed Road,0,0
1051403448,tertiary,Unnamed Road,0,0
1051403449,tertiary,Unnamed Road,0,0
1051403450,tertiary,Unnamed Road,0,0
1051403451,tertiary,Unnamed Road,0,0
1051403452,tertiary,Unnamed Road,0,0
1051403453,tertiary,Unnamed Road,0,0
1051470991,tertiary,Unnamed Road,0,0
1051562914,tertiary,Unnamed Road,0,0
1051562925,secondary,Unnamed Road,0,0
1051562926,secondary,Unnamed Road,0,0
1051583872,tertiary,Unnamed Road,0,0
1051583873,tertiary,Unnamed Road,0,0
1051583875,tertiary,Unnamed Road,0,0
1051583876,tertiary,Unnamed Road,0,0
1051583877,tertiary,Unnamed Road,0,0
1051583882,tertiary,Unnamed Road,0,0
1051590394,tertiary,Unnamed Road,0,0
1051596991,tertiary,Unnamed Road,0,0
1051596992,tertiary,Unnamed Road,0,0
1051596998,tertiary,Unnamed Road,0,0
1051597000,tertiary,Unnamed Road,0,0
1051597002,tertiary,Unnamed Road,0,0
1051626938,tertiary,Unnamed Road,0,0
1051638505,primary,Unnamed Road,0,0
1051642107,tertiary,Unnamed Road,0,0
1051642109,tertiary,Unnamed Road,0,0
1051642297,primary,باڑہ روڈ,0,0
1051642298,secondary,Unnamed Road,0,0
1051691374,tertiary,Unnamed Road,0,0
1051691375,tertiary,Unnamed Road,0,0
1051691376,tertiary,Unnamed Road,0,0
1051691377,tertiary,Unnamed Road,0,0
1051691379,tertiary,Unnamed Road,0,0
1051691382,tertiary,Unnamed Road,0,0
1051691383,tertiary,Unnamed Road,0,0
1051691384,tertiary,Unnamed Road,0,0
1051691385,tertiary,Unnamed Road,0,0
1051691387,tertiary,Unnamed Road,0,0
1051691388,tertiary,Unnamed Road,0,0
1051691391,tertiary,Unnamed Road,0,0
1051691392,tertiary,Unnamed Road,0,0
1051691393,tertiary,Unnamed Road,0,0
1051691394,tertiary,Unnamed Road,0,0
1051770768,tertiary,Unnamed Road,0,0
1051777292,tertiary,Unnamed Road,0,0
1051777293,tertiary,Unnamed Road,0,0
1051805244,tertiary,Unnamed Road,0,0
1051805245,tertiary,Unnamed Road,0,0
1051917716,tertiary,Unnamed Road,0,0
1051917717,tertiary,Unnamed Road,0,0
1051917718,tertiary,Unnamed Road,0,0
1051917719,tertiary,Unnamed Road,0,0
1051917720,tertiary,Unnamed Road,0,0
1051917721,tertiary,Unnamed Road,0,0
1051917722,tertiary,Unnamed Road,0,0
1051917724,tertiary,Unnamed Road,0,0
1051917725,tertiary,Unnamed Road,0,0
1051917726,tertiary,Unnamed Road,0,0
1051917753,secondary,Nisatta Road,0,0
1051917754,secondary,Nisatta Road,0,0
1051917755,tertiary,Unnamed Road,0,0
1051917756,tertiary,Unnamed Road,0,0
1051917762,tertiary,Kalinjar Road,0,0
1051917763,tertiary,Unnamed Road,0,0
1051917764,tertiary,Unnamed Road,0,0
1051917771,tertiary,Unnamed Road,0,0
1051917772,tertiary,Unnamed Road,0,0
1051919105,secondary,Kohat Road,0,0
1051929543,secondary,Kohat Road,0,0
1051929544,tertiary,South City Road,0,0
1052208729,secondary,Unnamed Road,0,0
1052283987,secondary,Unnamed Road,0,0
1052627161,tertiary,Unnamed Road,0,0
1052627162,tertiary,Unnamed Road,0,0
1052628323,tertiary,Unnamed Road,0,0
1052630797,tertiary,Unnamed Road,0,0
1052630798,tertiary,Unnamed Road,0,0
1052644753,tertiary,Unnamed Road,0,0
1052644754,tertiary,Unnamed Road,0,0
1052655967,tertiary,Unnamed Road,0,0
1052658451,primary,مری روڈ,0,0
1052658452,primary,مری روڈ,0,0
1052658453,primary,مری روڈ,0,0
1052658454,primary,مری روڈ,0,0
1052658455,tertiary,Dhor Valley Road,0,0
1052658456,tertiary,Dhor Valley Road,0,0
1052671917,tertiary,Unnamed Road,0,0
1052671923,tertiary,Unnamed Road,0,0
1052671924,tertiary,Unnamed Road,0,0
1052839435,secondary,Jhall Road,0,0
1052854026,secondary,Unnamed Road,0,0
1052854291,secondary,Unnamed Road,0,0
1052857483,tertiary,Unnamed Road,0,0
1053096065,tertiary,Unnamed Road,0,0
1053096916,secondary,Unnamed Road,0,0
1053096917,secondary,Unnamed Road,0,0
1053097669,tertiary,Unnamed Road,0,0
1053100342,secondary,South Canal Road,0,0
1053101772,tertiary,Ghareebabad Road,0,0
1053242678,tertiary,Unnamed Road,0,0
1053242679,tertiary,Unnamed Road,0,0
1053278701,tertiary,Unnamed Road,0,0
1053288878,tertiary,Unnamed Road,0,0
1053288879,tertiary,Unnamed Road,0,0
1053415859,tertiary,Unnamed Road,0,0
1053465244,tertiary,Unnamed Road,0,0
1053465245,tertiary,Unnamed Road,0,0
1053465246,tertiary,Unnamed Road,0,0
1053465247,tertiary,Unnamed Road,0,0
1053465248,tertiary,Unnamed Road,0,0
1053471678,tertiary,Unnamed Road,0,0
1053667650,tertiary,Arbab Road,0,0
1053698787,primary,Naseem Nagar Road,0,0
1053698789,primary,Naseem Nagar Road,0,0
1054046709,tertiary,Unnamed Road,0,0
1054182469,tertiary,Unnamed Road,0,0
1054244183,tertiary,Unnamed Road,0,0
1054244185,tertiary,Unnamed Road,0,0
1054368290,tertiary,Unnamed Road,0,0
1054368305,tertiary,Unnamed Road,0,0
1054390694,tertiary,Karim Town Street,0,0
1054396528,tertiary,Numberdar Samadarshah Colony Road,0,0
1054396529,tertiary,Alsabah Chowk Link Road,0,0
1054396530,tertiary,Alsabah Chowk Link Road,0,0
1054480797,primary,Unnamed Road,0,0
1054481292,tertiary,Unnamed Road,0,0
1054485310,secondary,Ali Zaib Road,0,0
1054485311,secondary,Ali Zaib Road,0,0
1054485312,secondary,Ali Zaib Road,0,0
1054485313,secondary,Ali Zaib Road,0,0
1054485314,tertiary,Ali Zaib Road,0,0
1054485802,secondary,Ali Zaib Road,0,0
1054485803,secondary,Ali Zaib Road,0,0
1054485804,secondary,Ali Zaib Road,0,0
1054485805,secondary,Ali Zaib Road,0,0
1054507032,tertiary,Unnamed Road,0,0
1054507047,secondary,Serena Hotel Link Road,0,0
1054671728,tertiary,Unnamed Road,0,0
1054768410,tertiary,Unnamed Road,0,0
1054768411,tertiary,Unnamed Road,0,0
1054832244,tertiary,Unnamed Road,0,0
1054832245,tertiary,Unnamed Road,0,0
1054832248,tertiary,Unnamed Road,0,0
1054832252,tertiary,Unnamed Road,0,0
1054832253,tertiary,Unnamed Road,0,0
1054970997,tertiary,Unnamed Road,0,0
1054970998,tertiary,Unnamed Road,0,0
1055041973,secondary,Unnamed Road,0,0
1055041974,secondary,Unnamed Road,0,0
1055289005,tertiary,Unnamed Road,0,0
1055289006,tertiary,Unnamed Road,0,0
1055292345,secondary,Unnamed Road,0,0
1055300794,tertiary,Unnamed Road,0,0
1055300795,tertiary,Unnamed Road,0,0
1055575895,tertiary,Unnamed Road,0,0
1055575896,tertiary,Unnamed Road,0,0
1055596225,tertiary,Unnamed Road,0,0
1055661973,tertiary,Unnamed Road,0,0
1055663876,secondary,Ilyasi Road,0,0
1055663878,secondary,Ilyasi Road,0,0
1055663881,tertiary,Jharian Road,0,0
1055676358,primary,مری روڈ,0,0
1055676359,primary,مری روڈ,0,0
1055676360,primary,مری روڈ,0,0
1055693540,primary,Rajana-Pir Mahel road,0,0
1055693547,secondary,Bhussi Road,0,0
1055693548,primary,Rajana-Pir Mahel road,0,0
1055693549,primary,Rajana-Pir Mahel road,0,0
1055693550,secondary,Bhussi Road,0,0
1055698224,tertiary,Unnamed Road,0,0
1055698225,tertiary,Unnamed Road,0,0
1055698226,tertiary,Unnamed Road,0,0
1055698227,tertiary,Unnamed Road,0,0
1055799899,tertiary,Unnamed Road,0,0
1055978872,tertiary,Unnamed Road,0,0
1056068809,tertiary,Unnamed Road,0,0
1056068810,tertiary,Unnamed Road,0,0
1056079975,tertiary,Unnamed Road,0,0
1056086320,secondary,جناح روڈ,0,0
1056111048,secondary,ھسپتال روڈ,0,0
1056111049,secondary,ھسپتال روڈ,0,0
1056111053,secondary,ھسپتال روڈ,0,0
1056111054,secondary,ھسپتال روڈ,0,0
1056111055,secondary,ھسپتال روڈ,0,0
1056111056,secondary,ھسپتال روڈ,0,0
1056111060,secondary,ھسپتال روڈ,0,0
1056162104,primary,مری روڈ,0,0
1056162105,primary,مری روڈ,0,0
1056162107,secondary,Jharian Road,0,0
1056162113,primary,مری روڈ,0,0
1056170361,tertiary,Unnamed Road,0,0
1056170364,tertiary,Thandiani Road,0,0
1056170365,tertiary,Thandiani Road,0,0
1056170366,tertiary,Thandiani Road,0,0
1056170367,tertiary,Dodhial Road,0,0
1056179256,secondary,PMA By-pass (To Nawanshehr),0,0
1056348539,tertiary,Unnamed Road,0,0
1056620330,tertiary,Unnamed Road,0,0
1056620331,tertiary,Unnamed Road,0,0
1056620332,tertiary,Unnamed Road,0,0
1056620333,tertiary,Unnamed Road,0,0
1056626065,tertiary,Unnamed Road,0,0
1056626066,tertiary,Unnamed Road,0,0
1056626067,tertiary,Unnamed Road,0,0
1056629087,tertiary,Unnamed Road,0,0
1056688308,primary,Unnamed Road,0,0
1056688311,primary,Unnamed Road,0,0
1056688312,primary,Unnamed Road,0,0
1056688313,primary,Unnamed Road,0,0
1056688314,primary,Unnamed Road,0,0
1056794227,tertiary,Unnamed Road,0,0
1056794229,tertiary,Unnamed Road,0,0
1056794230,tertiary,Unnamed Road,0,0
1056818325,tertiary,Hundar - Turtuk Border Road,0,0
1056818326,secondary,Hundar - Turtuk Border Road,0,0
1057101003,secondary,Unnamed Road,0,0
1057153731,tertiary,Unnamed Road,0,0
1057153732,tertiary,Unnamed Road,0,0
1057293598,tertiary,Unnamed Road,0,0
1057541444,tertiary,Unnamed Road,0,0
1057541445,tertiary,Unnamed Road,0,0
1057541446,tertiary,Unnamed Road,0,0
1057541468,tertiary,Unnamed Road,0,0
1057541484,tertiary,Unnamed Road,0,0
1057636391,tertiary,Unnamed Road,0,0
1057636404,tertiary,Sawance Road,0,0
1057636405,tertiary,Unnamed Road,0,0
1057638380,tertiary,Unnamed Road,0,0
1057638381,tertiary,Unnamed Road,0,0
1057638382,tertiary,Unnamed Road,0,0
1057638383,tertiary,Unnamed Road,0,0
1057638384,tertiary,Unnamed Road,0,0
1057638385,tertiary,Unnamed Road,0,0
1057638386,tertiary,Unnamed Road,0,0
1057638387,tertiary,Unnamed Road,0,0
1057638388,tertiary,Unnamed Road,0,0
1057638389,tertiary,Unnamed Road,0,0
1057638390,tertiary,Unnamed Road,0,0
1057638391,tertiary,Unnamed Road,0,0
1057638392,tertiary,Unnamed Road,0,0
1057638393,tertiary,Unnamed Road,0,0
1057638394,tertiary,Unnamed Road,0,0
1057638395,tertiary,Unnamed Road,0,0
1057638396,tertiary,Unnamed Road,0,0
1057638397,tertiary,Unnamed Road,0,0
1057638398,tertiary,Unnamed Road,0,0
1057638399,tertiary,Unnamed Road,0,0
1057638400,tertiary,Unnamed Road,0,0
1057638401,tertiary,Unnamed Road,0,0
1057638402,tertiary,Unnamed Road,0,0
1057638403,tertiary,Unnamed Road,0,0
1057638404,tertiary,Unnamed Road,0,0
1057638405,tertiary,Unnamed Road,0,0
1057638406,tertiary,Unnamed Road,0,0
1057638407,tertiary,Unnamed Road,0,0
1057638408,tertiary,Unnamed Road,0,0
1057951399,tertiary,Unnamed Road,0,0
1057988739,tertiary,Unnamed Road,0,0
1057988741,tertiary,Unnamed Road,0,0
1057988749,tertiary,Unnamed Road,0,0
1057988756,tertiary,Unnamed Road,0,0
1058034949,tertiary,Unnamed Road,0,0
1058034957,tertiary,Unnamed Road,0,0
1058072010,tertiary,Unnamed Road,0,0
1058072011,tertiary,Unnamed Road,0,0
1058134475,tertiary,Usman Abad Road,0,0
1058163499,tertiary,Unnamed Road,0,0
1058163500,tertiary,Unnamed Road,0,0
1058305167,tertiary,Unnamed Road,0,0
1058305177,tertiary,Unnamed Road,0,0
1058353058,tertiary,Usman Abad Road,0,0
1058353059,tertiary,Usman Abad Road,0,0
1058356751,secondary,Unnamed Road,0,0
1058531447,secondary,Unnamed Road,0,0
1058531448,secondary,Unnamed Road,0,0
1058759809,secondary,پُھلروان کوٹ مومن روڈ,0,0
1058777512,secondary,Unnamed Road,0,0
1058833390,secondary,Serena Hotel Link Road,0,0
1058833392,secondary,Serena Hotel Link Road,0,0
1059462910,secondary,Unnamed Road,0,0
1059462911,secondary,Unnamed Road,0,0
1059462912,secondary,Unnamed Road,0,0
1059462913,tertiary,Unnamed Road,0,0
1059462914,tertiary,Unnamed Road,0,0
1059462919,secondary,Unnamed Road,0,0
1059470327,tertiary,Unnamed Road,0,0
1059494016,tertiary,Unnamed Road,0,0
1059494017,tertiary,Unnamed Road,0,0
1059494018,tertiary,Unnamed Road,0,0
1059499184,primary,Unnamed Road,0,0
1059499185,primary,Unnamed Road,0,0
1059499188,tertiary,Unnamed Road,0,0
1059499189,tertiary,Unnamed Road,0,0
1059501551,tertiary,Unnamed Road,0,0
1059501552,tertiary,Unnamed Road,0,0
1059638035,secondary,Kandhar to Rohri Road,0,0
1059638036,secondary,Kandhar to Rohri Road,0,0
1059638039,tertiary,Unnamed Road,0,0
1059638041,tertiary,Unnamed Road,0,0
1059638047,tertiary,Unnamed Road,0,0
1059638048,tertiary,Unnamed Road,0,0
1059643611,tertiary,Unnamed Road,0,0
1059646056,tertiary,Unnamed Road,0,0
1059646057,tertiary,Unnamed Road,0,0
1059646058,tertiary,Unnamed Road,0,0
1059646059,tertiary,Unnamed Road,0,0
1059646060,tertiary,Unnamed Road,0,0
1059646061,tertiary,Unnamed Road,0,0
1059650960,tertiary,Unnamed Road,0,0
1059650961,tertiary,Unnamed Road,0,0
1059650962,tertiary,Unnamed Road,0,0
1059650963,tertiary,Unnamed Road,0,0
1059744872,tertiary,Unnamed Road,0,0
1059744874,tertiary,Unnamed Road,0,0
1059744888,tertiary,Unnamed Road,0,0
1059744889,tertiary,Unnamed Road,0,0
1059744897,tertiary,Unnamed Road,0,0
1059744898,tertiary,Unnamed Road,0,0
1059744899,tertiary,Unnamed Road,0,0
1059744907,tertiary,Unnamed Road,0,0
1059744908,tertiary,Unnamed Road,0,0
1059764510,tertiary,Unnamed Road,0,0
1059764513,tertiary,Unnamed Road,0,0
1059781583,tertiary,Unnamed Road,0,0
1059895973,tertiary,Unnamed Road,0,0
1059940456,tertiary,Unnamed Road,0,0
1059940457,tertiary,Unnamed Road,0,0
1059977439,tertiary,Unnamed Road,0,0
1059977440,tertiary,Unnamed Road,0,0
1059978059,tertiary,Unnamed Road,0,0
1060002010,tertiary,Unnamed Road,0,0
1060002011,tertiary,Unnamed Road,0,0
1060002012,tertiary,Unnamed Road,0,0
1060002013,tertiary,Unnamed Road,0,0
1060002014,tertiary,Unnamed Road,0,0
1060002015,tertiary,Unnamed Road,0,0
1060002016,tertiary,Unnamed Road,0,0
1060002017,tertiary,Unnamed Road,0,0
1060002018,tertiary,Unnamed Road,0,0
1060002019,tertiary,Unnamed Road,0,0
1060002142,tertiary,Unnamed Road,0,0
1060013078,tertiary,Unnamed Road,0,0
1060013079,tertiary,Unnamed Road,0,0
1060021755,tertiary,Unnamed Road,0,0
1060021756,tertiary,Unnamed Road,0,0
1060022350,tertiary,Unnamed Road,0,0
1060022351,tertiary,Unnamed Road,0,0
1060425514,tertiary,Unnamed Road,0,0
1060430711,tertiary,Unnamed Road,0,0
1060441335,tertiary,Unnamed Road,0,0
1060441336,tertiary,Unnamed Road,0,0
1060441337,tertiary,Unnamed Road,0,0
1060441338,tertiary,Unnamed Road,0,0
1060484248,tertiary,Unnamed Road,0,0
1060507797,tertiary,Bathoro - Daro Road,0,0
1060507798,tertiary,Unnamed Road,0,0
1060534124,secondary,Unnamed Road,0,0
1060534125,secondary,Unnamed Road,0,0
1060535078,tertiary,Unnamed Road,0,0
1060535103,tertiary,Unnamed Road,0,0
1060535104,tertiary,Unnamed Road,0,0
1060535132,tertiary,Unnamed Road,0,0
1060535133,tertiary,Unnamed Road,0,0
1060535134,tertiary,Unnamed Road,0,0
1060588116,secondary,Larkana Road,0,0
1060588117,secondary,Unnamed Road,0,0
1060590288,tertiary,Unnamed Road,0,0
1060594833,primary,Tando Adam - Jhol Road,0,0
1060594842,tertiary,Unnamed Road,0,0
1060594846,tertiary,Unnamed Road,0,0
1060594847,tertiary,Unnamed Road,0,0
1060594848,tertiary,Unnamed Road,0,0
1060594849,tertiary,Unnamed Road,0,0
1060594851,tertiary,Unnamed Road,0,0
1060594855,tertiary,Unnamed Road,0,0
1060594856,tertiary,Unnamed Road,0,0
1060594857,tertiary,Unnamed Road,0,0
1060594860,tertiary,Unnamed Road,0,0
1060594862,tertiary,Unnamed Road,0,0
1060594863,tertiary,Unnamed Road,0,0
1060594864,tertiary,Unnamed Road,0,0
1060594865,tertiary,Unnamed Road,0,0
1060594866,tertiary,Unnamed Road,0,0
1060594867,tertiary,Unnamed Road,0,0
1060650854,tertiary,Unnamed Road,0,0
1060650856,tertiary,Badah - Dera Road,0,0
1060660111,tertiary,Unnamed Road,0,0
1060877779,tertiary,Unnamed Road,0,0
1060883762,tertiary,Noor Uddin Zangi Road,0,0
1060883763,tertiary,Noor Uddin Zangi Road,0,0
1060927572,tertiary,Unnamed Road,0,0
1060927573,tertiary,Unnamed Road,0,0
1060927574,tertiary,Unnamed Road,0,0
1060951155,secondary,Gularchi Bypass,0,0
1060951156,secondary,Gularchi Bypass,0,0
1060956121,tertiary,Unnamed Road,0,0
1060956122,tertiary,Unnamed Road,0,0
1060959935,tertiary,Unnamed Road,0,0
1061038536,tertiary,Unnamed Road,0,0
1061038537,tertiary,Unnamed Road,0,0
1061054280,tertiary,Unnamed Road,0,0
1061058136,tertiary,Unnamed Road,0,0
1061142357,tertiary,Unnamed Road,0,0
1061142360,tertiary,Unnamed Road,0,0
1061142361,tertiary,Unnamed Road,0,0
1061142362,tertiary,Unnamed Road,0,0
1061173291,tertiary,Unnamed Road,0,0
1061525035,tertiary,Unnamed Road,0,0
1061527630,tertiary,Unnamed Road,0,0
1061538800,tertiary,Unnamed Road,0,0
1061552337,tertiary,Unnamed Road,0,0
1061552338,tertiary,Unnamed Road,0,0
1061557333,tertiary,Unnamed Road,0,0
1061557334,tertiary,Unnamed Road,0,0
1061557335,tertiary,Unnamed Road,0,0
1061557337,tertiary,Unnamed Road,0,0
1061557339,tertiary,Unnamed Road,0,0
1061557340,tertiary,Unnamed Road,0,0
1061557341,tertiary,Unnamed Road,0,0
1061557342,tertiary,Unnamed Road,0,0
1061557343,tertiary,Unnamed Road,0,0
1061557344,tertiary,Unnamed Road,0,0
1061557345,tertiary,Unnamed Road,0,0
1061610208,tertiary,Unnamed Road,0,0
1061610209,tertiary,Unnamed Road,0,0
1061610210,tertiary,Unnamed Road,0,0
1061610211,tertiary,Unnamed Road,0,0
1061610212,tertiary,Unnamed Road,0,0
1061610213,tertiary,Unnamed Road,0,0
1061610214,tertiary,Unnamed Road,0,0
1061610215,tertiary,Unnamed Road,0,0
1061610216,tertiary,Unnamed Road,0,0
1061610217,tertiary,Unnamed Road,0,0
1061610218,secondary,Unnamed Road,0,0
1061610219,secondary,Unnamed Road,0,0
1061610220,secondary,Unnamed Road,0,0
1061610221,secondary,Unnamed Road,0,0
1061610222,secondary,Unnamed Road,0,0
1061610223,secondary,Unnamed Road,0,0
1061610224,secondary,Unnamed Road,0,0
1061610225,secondary,Unnamed Road,0,0
1061610226,secondary,Unnamed Road,0,0
1061610227,secondary,Unnamed Road,0,0
1061615545,secondary,Unnamed Road,0,0
1061615546,secondary,Unnamed Road,0,0
1061629041,tertiary,Unnamed Road,0,0
1061643583,secondary,Unnamed Road,0,0
1061643584,secondary,Unnamed Road,0,0
1061828021,primary,نوشاہ - سانگھڑ - میرپورخاص صوبائی شاہراہ,0,0
1061828022,primary,نوشاہ - سانگھڑ - میرپورخاص صوبائی شاہراہ,0,0
1061828047,secondary,Unnamed Road,0,0
1061828048,secondary,Unnamed Road,0,0
1061828052,secondary,Unnamed Road,0,0
1061828053,secondary,Unnamed Road,0,0
1061846598,tertiary,Unnamed Road,0,0
1061850340,tertiary,Unnamed Road,0,0
1061850341,tertiary,Unnamed Road,0,0
1061855693,secondary,Unnamed Road,0,0
1061855694,secondary,Unnamed Road,0,0
1061861211,tertiary,Unnamed Road,0,0
1061863399,tertiary,Unnamed Road,0,0
